ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,IPA
4898,15,aahka aajja hov spidtjetjem utnieh,aahka	aajja	hov	spidtjetje-m	utnie-h,grandma	grandpa	PTCL	small_farm-ACC	have-3PL,Grandmother and grandfather have a little farm,,,,kowalik_towards_2023[310],
4899,15,dihte viehkiehti gosse maana reakasovvi Käringjöesne,dihte	viehkieht-i	gosse	maana	reakasovv-i	Käringjöe-sne,3SG	help-PST.3SG	when	child	be_born-PST.3SG	Käringsjö-LOC,S/he helped when a child was born in Käringsjön,,,,kowalik_towards_2023[335],
4900,15,de dihte saemie vööjni aktem ståapoem,de	dihte	saemie	vööjn-i	akte-m	ståapoe-m,then	DEM	Saami	see-PST.3SG	one-ACC	house-ACC,Then the Saami saw a house,,,,sikor_sikor_2018,
4901,15,manne vööjnim Piere dam daan aereden darjaji,manne	vööjn-i-m	Piere	dam	daan	aerede-n	darja-ji,1SG	see-PST-1PL	Piere	DEM.ACC	DEM.PROX.GEN	morning-GEN	do-PST.3SG,I saw (that) Piere did this this morning,,,,kowalik_towards_2023[338],
4902,15,edtjin naan daaroenalmetjh mijjiem nöödth dannasinie mijjien ietniengiele staaran sjidti,edtjin	naan	daaroe-n-almetj-h	mijjiem	nöödt-h	dannasinie	mijjien	ietnie-n-giele	staaran	sjidt-i,NEG.PST.3PL	some	Scandinavian-GEN-people-PL	1PL.ACC	reach-CNG	therefore	1PL.GEN	mother-GEN-language	strong	become-PST.3SG,"No Scandinavians reached us here, therefore our mother tongue was strong",,,,kowalik_towards_2023[332],
4903,15,Ih goh vuajneme igke tjuatseme?,Ih	goh	vuajne-me	igke	tjuatse-me?,NEG.2SG	PTCL	see-PST.PTCP	that	snow-PST.PTCP,Haven’t you seen that it has snowed?,,,,kowalik_towards_2023[362],
4904,15,Aellede daan dovres gœrjam åestieh!,Aelle-de	daan	dovres	gœrja-m	åestie-h!,NEG.IMP1-2PL	this.GEN	expensive	book-ACC	buy-CNG,Dont buy a book as expensive as this!,,,,bakro-nagy_south_2022[123],
4905,15,Ollede daan dovres gœrjam åestieh!,Olle-de	daan	dovres	gœrja-m	åestie-h!,NEG.IMP2-2PL	this.GEN	expensive	book-ACC	buy-CNG,Beware of buying a book as expensive as this!,,,,bakro-nagy_south_2022[123],
4906,15,Laara ij leah baektesne,Laara	ij	lea-h	baekte-sne,Laara	NEG.3SG	be-CNG	steep.mountain-INE,Laara is not on the mountain,,,,sikor_sikor_2018,
4907,15,museumisnie ij lij vielie sijjie,museumi-snie	ij	lij	vielie	sijjie,museum-INE	NEG.3SG	be.PST.CNG	more	space,There is not more space in the museum,,,,sikor_sikor_2018,
4908,15,ij leah gujht då riekte almetje akte nåvsere,ij	lea-h	gujht	då	riekte	almetje	akte	nåvsere,NEG.3SG	be-CNG	certainly	PTCL	real	human	one	ghost,"It is not a real human, it is a ghost",,,,kowalik_towards_2023[357],
4909,15,dyövdedh > dyövdeldh,dyövde-dh	>	dyövde-ldh,fill-INF	>	fill-PASS,to fill > be(come) filled,,,,kowalik_towards_2023[382],
4910,15,jovkedh > jovkeldh,jovke-dh	>	jovke-ldh,drink-INF	>	drink-PASS,to drink > be drunk,,,,kowalik_towards_2023[382],
4911,15,manne vaarjah gajhkedem,manne	vaarja-h	gajhke-de-m,1.SG	clothes-PL	dry-TRANS-1SG,I am drying clothes,,,,kowalik_towards_2023[381],
4912,15,dihte jeehti satne båata,dihte	jeeht-i	satne	båata,3SG	say-PST.3SG	LOG	come.3SG,S/he said s/he (herself/himself) will come,,,,kowalik_towards_2023[114],
4913,15,dah baahtjh,dah	baahtj-h,DEM.PL	boy-PL,these boys,,,,kowalik_towards_2023[248],
4914,15,laedtie > ladtetje,laedtie	>	ladte-tje,bird	>	bird-DIM,bird > little bird,,,,kowalik_towards_2023[377],
4915,15,såehkie > såehketje,såehkie	>	såehke-tje,birch	>	birch-DIM,birch > little birch,,,,kowalik_towards_2023[377],
4916,15,båeries almetjh,båeries	almetj-h,old	human-PL,old people,,,,kowalik_towards_2023[181],
4917,15,aahka gaajhke bienh dijpija gåatan,aahka	gaajhke	bien-h	dijp-ija	gåatan,grandmother	all	dog-PL	take-PST.3SG	home,Grandmother took all dogs home,,,,kowalik_towards_2023[187],
4918,15,dah sinsitnine soptsestien fierhten biejjien,dah	sinsitn-ine	soptsestie-n	fierhte-n	biejjie-n,3PL	RECP-COM	talk-1DU	each-GEN	day-GEN,They talk with each other every day,,,,kowalik_towards_2023[222],
4919,15,mijjieh de utnibh bovtsh,mijjieh	de	utn-i-bh	bovts-h,1PL	PTCL	have-PST-1PL	reindeer-PL,We had reindeer,,,,kowalik_towards_2023[310],
4920,15,mov lij sygkele,mov	lij	sygkele,1SG.GEN	be.PST.3SG	bicycle,I had a bicycle,,,,kowalik_towards_2023[309],
4921,15,vuastam åesteden?,vuasta-m	åeste-den?,cheese-ACC	buy-2DU,Did you two buy cheese?,,,,kowalik_towards_2023[345],
4922,15,mah guarkah?,mah	guarka-h?,Q	understand-2SG,Do you understand?,,,,kowalik_towards_2023[343],
4923,15,mejtie datne maahtah dab otnelidh?,mejtie	datne	maahta-h	dab	otneli-dh?,Q	2SG	can-2SG	DEM.ACC	hold-INF,Can you hold this for a bit?,,,,kowalik_towards_2023[343],
4924,15,gah dihte dov gärja?,gah	dihte	dov	gärja?,Q	DEM	2SG.GEN	book,Is this your book?,,,,kowalik_towards_2023[343],
4925,15,"dihte lea båarasobpoe manneste, göökte jaepieh båarasobpoe manneste","dihte	lea	båaras-obpoe	manneste,	göökte	jaepie-h	båaras-obpoe	manneste",3SG	be.3SG	old-COMP	1SG.ELA	two	year-PL	old-COMP	1SG.ELA,"He is older than me, two years older than me",,,,kowalik_towards_2023[256],
4926,15,manne båeriesabpa enn dihte,manne	båeries-abpa	enn	dihte,1SG	old-COMP	than	3SG,I am older than him,,,,kowalik_towards_2023[256],
4927,15,im mujhtieh daelie,im	mujhtie-h	daelie,NEG.1SG	remember-CNG	now,I can’t remember now,,,,kowalik_towards_2023[353],
4928,15,monnah aehtjie muettien aejkien liebo prihtjegem doelteme daan gaaltijen jarge,monnah	aehtjie	muettien	aejkien	liebo	prihtjegem	doelteme	daan	gaaltijen	jarge,1DU	father	some	time-GEN	be.PST.1PL	coffee-ACC	cook-PST.PTCP	DEM.PROX.GEN	spring-GEN	around,Me and my father have cooked coffee at this spring several times,,,,kowalik_towards_2023[333],
4929,15,miesie aarhtseste tjåagkeldh sjidti,miesie	aarhtse-ste	tjåagke-ldh	sjidt-i,calf	eagle-ELA	take-PASS.PTCP	become-PST.3SG,The calf gets taken by the eagle,,,,kowalik_towards_2023[168],
4930,15,manne jijtjemdh biessem,manne	jijtjemdh	biesse-m,1SG	REFL.ACC	wash-1SG,I wash myself,,,,kowalik_towards_2023[112],
4931,15,dah sinsitnine soptsestien fierhten biejjien,dah	sinsitn-ine	soptsestie-n	fierhte-n	biejjie-n,3PL	RECP-COM	talk-3DU	each-GEN	day-GEN,They [these two] talk with each other every day,,,,kowalik_towards_2023[116],
4932,15,dah gaskemsh soptsesth fierhten biejjien,dah	gaskemsh	soptsest-h	fierhte-n	biejjie-n,3PL	RECP	talk-3PL	every-GEN	day-GEN,They talk with each other every day,,,,kowalik_towards_2023[116],
4933,15,altese,altese,3SG.GEN,his/her,,,,kowalik_towards_2023[104],
4934,15,dusnie jeene almah lijjin,dusnie	jeene	alma-h	lijjin,there	many	human-PL	be.PST.3PL,There were many people,,,,kowalik_towards_2023[185],
4935,15,jis datne jeenem jovkh dillie jovkeds sjidth,jis	datne	jeene-m	jovk-h	dillie	jovkeds	sjidt-h,if	2SG	much-ACC	drink-2SG	then	drunk	become-2SG,If you drink much then you get drunk,,,,kowalik_towards_2023[185],
4936,15,svaale mij onne goetsi,svaale	mij	onne	goets-i,arctic_fox	REL	little	run_off-PST.3SG,"The arctic fox, that was little, ran off",,,,kowalik_towards_2023[338],
4937,15,luhkie > göökte luhkie,luhkie	>	göökte	luhkie,ten	>	two	ten,ten > twenty,,,,kowalik_towards_2023[263],
4938,15,jih tjiejtiegåetiem aaj utniejo,jih	tjiejtie-gåetie-m	aaj	utnie-j-o,and	goat-house-ACC	also	have-PST.1PL,And we also had a goat hutch,,,,kowalik_towards_2023[157],
4939,15,jih desnie aehtjie gellieh vaejsieh vuatjeme,jih	desnie	aehtjie	gellieh	vaejsie-h	vuatje-me,and	there	father	many	elk-PL	shoot-PST.PTCP,And father shot many elks there,,,,kowalik_towards_2023[156],
4940,15,dihte guarkaji ahte vejkeli maehtij lieredh tjaelij dam gielem,dihte	guarka-ji	ahte	vejkeli	maehtij	lieredh	tjaelij	dam	giele-m,3SG	understand-PST.3SG	that	important	be_able.INF	learn.INF	write.INF	DEM.ACC	language-ACC,S/he understood that it was important to be able to learn to write that language,,,,kowalik_towards_2023[339],
4941,15,bienen siejpie,biene-n	siejpie,dog-GEN	tail,the dogs tail,,,,kowalik_towards_2023[159],
4942,15,tjoejkijo jih dle gierestijo våålese,tjoejk-ij-o	jih	dle	gierest-ij-o	våålese,ski-PST-1PL	and	so	downhill_ski-PST-1PL	down,We skied and then we skied downhill,,,,kowalik_towards_2023[302],
4943,37,a̭k͕̄t̜s̜ɛ karnassi̮d,a̭k͕̄t̜s̜ɛ	karnass-i̮d,nine	raven-PRT,nine ravens,,,,itkonen_koltan-_1931[304-307],
4944,37,koл̄m a̭l̜ɢ͕̀ɛ,koл̄m	a̭l̜ɢ͕̀ɛ,three	son.NOM.PL,three sons,,,,itkonen_koltan-_1931[310-312],
4945,37,tanne paʀst,tanne	paʀ-st,this.GEN.SG	house-LOC.SG,from\in this house,,,,szabo_kolalappische_1967[144],
4946,37,taḱḱi ri̮ɴtɛ,taḱḱi	ri̮ɴtɛ,this.NOM.PL	shore.NOM.PL,these shores,,,,szabo_kolalappische_1968[103],
4947,37,kà͕l'ȧś àɢḱȧi̯ńes jiel'l'en,kà͕l'ȧś	àɢḱȧ-i̯ń-es	jiel'l'-en,old.man.NOM.SG	old.woman-COM.SG-POSS.3	live-PST.3PL,An old man lived with his wife,,,,,
4948,37,jelĺi͔n kali̮zai ja ākai,jelĺ-i͔n	kali̮z-ai	ja	āk-ai,live-PST.3PL	old.man-DIM.NOM.SG	and	old.woman-DIM.NOM.SG,There lived an old man and old woman,,,,szabo_kolalappische_1967[136],
4949,37,jėȧłła̭ma̮š < jiel̜l̜eᵈ,jėȧłła̭-ma̮š	<	jiel̜l̜e-ᵈ,live-NMLZ.NOM.SG	<	live-INF,life < to live,,,,itkonen_koltan-_1958[58],
4950,37,jiel̜l̜e (jiel̜l̜eja) < jiel̜l̜eᵈ,jiel̜l̜e	(jiel̜l̜e-j-a)	<	jiel̜l̜e-ᵈ,live.AG.NOM.SG	(live-AG-DAT.SG)	<	live-INF,living being < to live,,,,itkonen_koltan-_1958[58],
4951,37,porra̮m < porra̮ᵈ,porra̮-m	<	porra̮-ᵈ,eat-PTCP	<	eat-INF,food < to eat,,,,itkonen_koltan-_1958[397],
4952,37,a̭s̄ta < a̭s̄ta̮ᵈ,a̭s̄ta	<	a̭s̄ta̮-ᵈ,have.time.OBJ.NMLZ.NOM.SG	<	have.time-INF,free time < to have time,,,,itkonen_koltan-_1958[31],
4953,37,pī̮r̜r̜ɛ jiedž́e a̭l̜̄ᵍk͕ɛ,pī̮r̜r̜ɛ	jiedž́e	a̭l̜̄ᵍk͕ɛ,good	father.GEN.SG	son.NOM.SG,son of a good father,,,,itkonen_koltan-_1931[290],
4954,37,kali̮zai ṕeni̮i,kali̮z-ai	ṕeni̮i,old.man-DIM.GEN.SG	dog.NOM.PL,the old man's dogs,,,,szabo_kolalappische_1967[152],
4955,37,a̭лgai̯ vàl'ᴅ́ì roźa,a̭лg-ai̯	vàl'ᴅ́-ì	roź-a,son-DIM.NOM.SG	take-PST.3SG	horse-ACC.SG,The boy took the horse,,,,,
4956,37,a̭лgai̯ ōwлi̮ki̮əďì,a̭лg-ai̯	ōwлi̮-ki̮əď-ì,son-DIM.NOM.SG	cry-INCH-PST.3SG,The boy began to cry,,,,,
4957,37,kà͕l'ȧś a̭лɢ̄a vàl'ᴅ́ì pa̭ʀʿti̮,kà͕l'ȧś	a̭лɢ̄-a	vàl'ᴅ́-ì	pa̭ʀʿt-i̮,old.man.NOM.SG	son-DIM.ACC.SG	take-PST.3SG	house-DAT.SG,The old man took the boy into the house,,,,,
4958,37,mȯn vi̮ə̑лga̮m,mȯn	vi̮ə̑лg-a̮m,1SG.NOM	go.away-PRS.1SG,I will go away,,,,itkonen_koltan-_1931[287-291],
4959,37,mȯn ju͕ɔ̄t̜egȯadam màī̭na̮zi̮,mȯn	ju͕ɔ̄t̜e-gȯad-am	màī̭na̮z-i̮,1SG.NOM	tell-INCH-PRS.1SG	story-ACC.SG,I start to tell the story,,,,itkonen_koltan-_1931[297-301],
4960,37,jel̜ ťš́ī̮ᵇp̀ mȯna̮,jel̜	ťš́ī̮ᵇp̀	mȯn-a̮,PROH.SG	hit.IMP	1SG-ACC,Don't hit me,,,,itkonen_koltan-_1931[291-292],
4961,37,kol't́ɛ oлmi̮i̯ a̭л̄ɢ̄ańi sā͕rənta,kol't́ɛ	oлmi̮i̯	a̭л̄ɢ̄-ań-i	sā͕rənt-a,gold	man.NOM.SG	son-DIM-DAT.SG	tell-PRS.3SG,The Golden Man tells the boy...,,,,,
4962,37,āɔ̄ḱes sońńe sā͕rənta,āɔ̄ḱ-es	sońń-e	sā͕rənt-a,old.woman.NOM.SG-POSS.3	3SG-DAT	tell-PRS.3SG,His wife tells to him...,,,,,
4963,37,ša̭nᴅ̄a̮i sȯn̜n̜e a̭l̜̄ᵍk͕ɛ,ša̭nᴅ̄a̮i	sȯn̜n̜-e	a̭l̜̄ᵍk͕ɛ,born-PASS.3SG	3SG-DAT	son.NOM.SG,She gave birth to a son,,,,itkonen_koltan-_1931[302-304],
4964,37,manni̊v mietta jogi̊,mann-i̊v	mietta	jogi̊,go-PRS.3PL	along	river.GEN.SG,They are going along the river,,,,genetz_kuollan_1891[234],
4965,37,vanci ni̮t˙t˙ ni͔it˙ ja pi̮ɛd˙i͔i koada лi̮z,vanc-i	ni̮t˙t˙	ni͔it˙	ja	pi̮ɛd˙-i͔i	koada	лi̮z,go-PST.3SG	so	girl.NOM.SG	and	come-PST.3SG	hut.GEN.SG	to,She went this way and came to the hut,,,,kert_obrazcy_1961[172],
4966,37,olmi̮ porri͔i ńi͔id ṕēză,olmi̮	porr-i͔i	ńi͔id	ṕēză,man.GEN.SG	eat-PTCP.PRS	girl.GEN.SG	about,About a girl eating people,,,,szabo_kolalappische_1967[140-141],
4967,37,vi̮lχtɛlgɛdi͔,vi̮lχ-t-ɛl-gɛd-i͔,go.away-CAUS-FRQ-INCH-PST.3SG,she started to send often,,,,szabo_kolalappische_1967[136],
4968,37,pɛtlik'k'e,pɛt-l-ik'k'e,come-FRQ-IMP.PL,Come visit us from time to time!,,,,tereshkin_jokangskij_2002[124],
4969,37,taaga̮m : taǵǵep : taaga̮k : taaǵǵeb́ed̜d̜e,taag-a̮m	:	taǵǵ-ep	:	taag-a̮k	:	taaǵǵ-eb́ed̜d̜e,do-PRS.1SG	:	do-PRS.1PL	:	do-PRS.2SG	:	do-PRS.2PL,I do : we do : you do : ye do,,,,,
4970,37,ma̮ni̮m : ma̮nni̮ṕ : ma̮ni̮k : ma̮nnb́ed̜d̜e,ma̮n-i̮m	:	ma̮nn-i̮ṕ	:	ma̮n-i̮k	:	ma̮nn-b́ed̜d̜e,go-PRS.1SG	:	go-PRS.1PL	:	go-PRS.2SG	:	go-PRS.2PL,I go : we go : you go : ye go,,,,,
4971,37,taaǵ̀ǵim : taaǵijm : taaǵ̀ǵik : taaǵijt,taaǵ̀ǵ-im	:	taaǵ-ijm	:	taaǵ̀ǵ-ik	:	taaǵ-ijt,do-PST.1SG	:	do-PST.1PL	:	do-PST.2SG	:	do-PST.2PL,I did : we did : you did : ye did,,,,,
4972,37,ma̮ǹ̜n̜im : ma̮n̜ijm : ma̮ǹ̜n̜ik : ma̮n̜ijt,ma̮ǹ̜n̜-im	:	ma̮n̜-ijm	:	ma̮ǹ̜n̜-ik	:	ma̮n̜-ijt,go-PST.1SG	:	go-PST.1PL	:	go-PST.2SG	:	go-PST.2PL,I went : we went : you went : ye went,,,,,
4973,37,son pi̮ə̑d̜i pa̭r̜ʿt̜e,son	pi̮ə̑d̜-i	pa̭r̜ʿt̜-e,3SG.NOM	come-PST.3SG	home-DAT.SG,He came home,,,,itkonen_koltan-_1931[287-291],
4974,37,mȯn pi̮ə̑ᴅ̜̀t̜ėᵐ,mȯn	pi̮ə̑ᴅ̜̀t̜-ėᵐ,1SG.NOM	come-PST.1PL,I came,,,,itkonen_koltan-_1931[292-296],
4975,37,ton ma̭n̜n̜e ťš́a̭ⁱ́s̜̄k͕ėᵍk mȯna̮,ton	ma̭n̜n̜-e	ťš́a̭ⁱ́s̜̄k͕-ėᵍk	mȯn-a̮,2SG.NOM	what-DAT.SG	hit-PST.2SG	1SG-ACC,Why did you hit me?,,,,itkonen_koltan-_1931[281-283],
4976,37,sii̭ và͕l̜̄ᵈt̜ėn sìnα,sii̭	và͕l̜̄ᵈt̜-ėn	sìn-α,3PL.NOM	take-PST.3PL	3PL-ACC,They take them,,,,itkonen_koltan-_1931[321-323],
4977,37,taaǵǵeb́ed̜d̜e : ta̮ggl̜eb́b́e(d),taaǵǵ-eb́ed̜d̜e	:	ta̮gg-l̜-eb́b́e(d),make-PRS.2PL	:	make-FRQ-PRS.2PL,ye do [it] : ye do [it] from time to time,,,,,
4978,37,taaǵ̀ǵi(d) : ta̮ggliǵǵid,taaǵ̀ǵ-i(d)	:	ta̮gg-l-iǵǵid,make-IMP.PL	:	make-FRQ-IMP.PL,let them do [it] : let them do [it] from time to time,,,,,
4979,37,ȯaᴅtā͕ɔ̄t̜eᵈ < ᵛi̮ə̑ᴅ̜t̜eᵈ,ȯaᴅt-ā͕ɔ̄t̜-eᵈ	<	ᵛi̮ə̑ᴅ̜t̜-eᵈ,sleep-CAUS-INF	<	sleep-INF,to put to bed < to sleep,,,,itkonen_koltan-_1958[763-764],
4980,37,juɢktaᴅta̮ᵈ < juɔ̄t̜eᵈ,juɢk-t-aᴅt-a̮ᵈ	<	juɔ̄-t̜-eᵈ,drink-CAUS-REFL-INF	<	drink-CAUS-INF,to get drunk < to give to drink,,,,itkonen_koltan-_1958[397-398],
4981,37,ma͕ī̭ᵍka̮ᵈ ; ma͕ī̭ᵍkoajᵃ < ma͕ī̭ᵍkaᵈ,ma͕ī̭ᵍk-a̮ᵈ	;	ma͕ī̭ᵍk-oajᵃ	<	ma͕ī̭ᵍk-aᵈ,kill-REFL.INF	;	kill-REFL.PRS.3SG	<	kill-INF,to die ; dies < to kill,,,,itkonen_koltan-_1958[233],
4982,37,ujnlatti̊ < ujne,ujn-l-atti̊-	<	ujne-,see-FRQ-REFL-	<	see-,to see each other < to see,,,,genetz_kuollan_1891[147],
4983,37,sievtčatti̊ < sievte,sievt-č-atti̊-	<	sievte-,swear-FRQ-REFL-	<	swear-,to quarrel with each other < to swear,,,,genetz_kuollan_1891[92],
4984,37,nii̯ᵈt́ės li t́š́īᴅtɑ moᴅ́t́š́es,nii̯ᵈt́-ės	li	t́š́īᴅtɑ	moᴅ́t́š́es,girl.NOM.SG-POSS.3	be.PRS.3SG	very	beautiful,His daughter is very beautiful,,,,,
4985,37,tᵘon лȧgḱ šuvvȧ pā͕ŕńa,tᵘon	лȧ-gḱ	šuvvȧ	pā͕ŕńa,2SG.NOM	be-PRS.2SG	good	boy.NOM.SG,You are a good boy,,,,,
4986,37,mi li ton˙n˙i͔ tagazain al'k'an'im,mi	li	ton˙n˙-i͔	tag-az-ain	al'k'-an'-im,what.NOM.SG	be.PRS.3SG	2SG-DAT	do-MOM-PTCP.PST	son-DIM.NOM.SG-POSS.1,"What has happened to you, my son?",,,,kert_obrazcy_1961[184],
4987,37,"jⁱeʙpeᵈ лȧ tīᴅ̜t̜emėn, ťš́u͕d̜ɛ lieb pȯaᴅtᴬma̮in","jⁱeʙpeᵈ	лȧ	tīᴅ̜t̜e-mėn,	ťš́u͕d̜ɛ	lieb	pȯaᴅtᴬ-ma̮in",NEG.2PL	be.CNG	know-PST.PTCP	Chud.NOM.PL	be.PRS.3PL	come-PST.PTCP,Do you already know that Chuds (mythical enemies) have come?,,,,itkonen_koltan-_1931[302-304],
4988,37,tɛssɛl' kɛs l'anči jaллаmain˙ lin˙ ki̮kt˙ v'il'j,tɛssɛl'	kɛs	l'anči	jaлла-main˙	lin˙	ki̮kt˙	v'il'j,long.time.ago	when	INDEF	live-PTCP.PST	be.PST.3PL	two	brother.GEN.SG,"Once upon a time, there lived two brothers",,,,kert_obrazcy_1961[183],
4989,37,sii̯ vi̮l̄'gḱin,sii̯	vi̮l̄'gḱ-in,3PL.NOM	go.out-PST.3PL,They went out,,,,,
4990,37,ťš́u͕d̜ɛ lieb pȯaᴅtᴬma̮in,ťš́u͕d̜ɛ	lie-b	pȯaᴅtᴬ-ma̮in,Chud.NOM.PL	be.PRS.3PL	come-PST.PTCP,Chuds (mythical enemies) have come,,,,itkonen_koltan-_1931[302-304],
4991,37,āɔ̄k͕es pii̯jì tᵘoлi̮,āɔ̄k͕-es	pii̯j-ì	tᵘoлi̮,old.woman.NOM.SG-POSS.3	put-PST.3SG	fire.ACC.SG,His wife made a fire,,,,,
4992,37,kà͕lȧś pii̯jì kol't́ɛ oлmi̮ sāńńi,kà͕lȧś	pii̯j-ì	kol't́ɛ	oлmi̮	sāńń-i,old.man.NOM.SG	put-PST.3SG	golden	man.ACC.SG	sledge-DAT.SG,The old man put the Golden Man to the sledge,,,,,
4993,37,"son tōgi̮ v́edža ja ujnă, uštɛ̆ olmi̮j ĺaššă","son	tōgi̮	v́edž-a	ja	ujn-ă,	uštɛ̆	olmi̮j	ĺašš-ă",3SG.NOM	there	run-PRS.3SG	and	see-PRS.3SG	that	man.NOM.SG	lie-PRS.3SG,She runs there and sees that a man is lying down,,,,szabo_kolalappische_1968[56],
4994,37,ujni͔ uštɛ tōĺij pɛllaj,ujni͔	uštɛ	tōĺij	pɛlla-j,see-PST.3SG	that	fire.NOM.SG	burn-PST.3SG,She saw a fire burning,,,,szabo_kolalappische_1968[42],
4995,37,"varrtɛv ja uinɛv moddžes, moddžes nɛzɛn","varrt-ɛv	ja	uin-ɛv	moddžes,	moddžes	nɛzɛn",look-PRS.3PL	and	see-PRS.3PL	beautiful	beautiful	woman.ACC.SG,They look and see a very beautiful woman,,,,szabo_kolalappische_1968[132],
4996,37,jⁱel̜l̜eᵈ jevdiekked,jⁱel̜l̜eᵈ	jevd-iekked,PROH.PL	make.noise-IMP.PL,Don't make noise,,,,itkonen_koltan-_1931[307-310],
4997,37,jogta mi͔i jebʙ ši̮l' kī̮l'e,jog-ta	mi͔i	jebʙ	ši̮l'	kī̮l'e,river-ABE.SG	1PL.NOM	NEG.1PL	catch.CNG	fish.ACC.SG,We cannot fish without a river,,,,szabo_kolalappische_1968[97],
4998,37,jėллa ni a̭k̄t jĭer̜̄ᵍk͕ɛ pòrrma̮in,jėл-лa	ni	a̭k̄t	jĭer̜̄ᵍk͕ɛ	pòrr-ma̮in,NEG.3SG-be.CNG	NEG	one	male.reindeer.ACC.SG	eat-PTCP.PST,Not a single deer was eaten,,,,itkonen_koltan-_1931[297-301],
4999,37,algaj jella kidki̮ḿeśt,algaj	jel-la	kidki̮ḿ-eśt,son.NOM.SG	NEG.3SG-be.CNG	cradle-LOC.SG,The son is not in the cradle,,,,szabo_kolalappische_1968[40],
5000,37,"must ĺi vigɢ, a tost jellă","must	ĺi	vigɢ,	a	tost	jel-lă",1SG.LOC	be.PRS.3SG	craft.NOM.SG	but	2SG.LOC	NEG.3SG-be.CNG,I have powers and you don't,,,,szabo_kolalappische_1968[110],
5001,37,koambaine pā͕rnai̭ jȧллȧ tīrvn,koambaine	pā͕rna-i̭	jȧл-лȧ	tīrvn,one.of.two	child-GEN.SPL	NEG.3SG-be.CNG	healthy,One of the two children is not well,,,,itkonen_koltan-_1931[307-310],
5002,37,ka̭ɢkoajᵃ,ka̭ɢk-oajᵃ,chafe-PASS.PRS.3SG,is chafed,,,,itkonen_koltan-_1958[82],
5003,37,ka̭ṷ̄noajᵃ,ka̭ṷ̄n-oajᵃ,find-PASS.PRS.3SG,is found,,,,itkonen_koltan-_1958[98],
5004,37,port̜t̜eᵈ < porra̮ᵈ,por-t̜t̜-eᵈ	<	porr-a̮ᵈ,eat-CAUS-INF	<	eat-INF,to feed < to eat,,,,itkonen_koltan-_1958[397-398],
5005,37,juɔ̄t̜eᵈ < juɢka̮ᵈ,juɔ̄-t̜-eᵈ	<	juɢk-a̮ᵈ,drink-CAUS-INF	<	drink-INF,to give to drink < to drink,,,,itkonen_koltan-_1958[71-72],
5006,37,tutti͔ toll : tuḱḱi tōli̮,tutti͔	toll	:	tuḱḱi	tōl-i̮,that.NOM.SG	fire.NOM.SG	:	that.NOM.PL	fire-NOM.PL,that fire : those fires,,,,szabo_kolalappische_1968[103],
5007,37,taḿḿi ri̮ɴtɛ̆ : tajt ri̮ɴdɛ̆t,taḿḿi	ri̮ɴt-ɛ̆	:	tajt	ri̮ɴd-ɛ̆t,this.ACC.SG	shore-ACC.SG	:	this.ACC.PL	shore-ACC.PL,this shore : these shores,,,,szabo_kolalappische_1968[103],
5008,37,ā͕ᵍkai̯ < ǡɔ̄k͕ɛ,ā͕ᵍk-ai̯	<	ǡɔ̄k͕ɛ,old.woman-DIM.NOM.SG	<	old.woman.NOM.SG,old woman (polite) < old woman,,,,itkonen_koltan-_1958[7],
5009,37,a̭лgai̯ < a̭l̜̄ᵍk͕ᵋ,a̭лg-ai̯	<	a̭l̜̄ᵍk͕ᵋ,son-DIM.NOM.SG	<	son.NOM.SG,small (lovely) son < son,,,,itkonen_koltan-_1958[9],
5010,37,šuvvă li̮hksij,šuvvă	li̮hks-ij,good	work-PTCP.PRS,a good worker,,,,szabo_kolalappische_1968[102],
5011,37,šūr jāvŕe,šūr	jāvŕe,big	lake.NOM.SG,a big lake,,,,szabo_kolalappische_1968[102],
5012,37,ńiȧvai̯ pe̮ᵍk tsàŕᵈt́,ńiȧva-i̯	pe̮ᵍk	tsàŕᵈ-t́,invite-PST.3SG	all	tsar-ACC.PL,He invited all tsars,,,,,
5013,37,ji̮ɢ͕k͕ɛ,,,every,,,,itkonen_koltan-_1958[72],
5014,37,pi̮ᵍk,,,all,,,,itkonen_koltan-_1958[404],
5015,37,sist lei̯ pi̮əl'l'a͕,sist	lei̯	pi̮əl'l'a͕,3PL.LOC	be.PST.3SG	field.NOM.SG,They had a field,,,,,
5016,37,tsaʀst lei̯ aлgai̯,tsaʀ-st	lei̯	aлg-ai̯,tsar-LOC.SG	be.PST.3SG	son-DIM.NOM.SG,The tsar had a son,,,,,
5017,37,a̭ᴅ't'e ton sȯn'n'e ki̮i̯ji̮ ma̭n̄ᵍk,a̭ᴅ't'e	ton	sȯn'n'-e	ki̮i̯j-i̮	ma̭n̄-ᵍk,now	2SG.NOM	3SG-DAT	husband-DAT.SG	go-PRS.2SG,Will you marry him now?,,,,kert_obrazcy_1961[204],
